cve_periodo,cve_institucion,cve_estado,cve_TEC,dat_id_credito_met_cnbv,dat_rfc,dat_responsabilidad_total
201611,40044,32,3,3,1,35520306
201611,40014,31,1,860,633,686468219
201611,40128,6,4,1,1,17078247
201611,40014,28,1,1672,1239,1180092118
201611,40044,4,2,5,3,28476013
201611,40042,32,1,1,1,18788546
201611,40012,3,5,1,1,43595314
201611,40021,24,2,384,122,159820547
201611,40060,18,2,9,2,1097693
201611,40002,31,3,25,19,133496184
201611,40152,32,3,1,1,9006854
201611,40044,24,1,6,4,19406347
201611,40002,4,1,71,57,53960682
201611,40036,23,4,6,6,87602768
201611,40132,21,3,12,6,75138112
201611,40131,24,1,163,158,4757712
201611,40036,26,1,390,357,35146753
201611,40133,2,1,1,1,59227
201611,40014,19,3,274,115,986537209
201611,40138,14,4,5,3,118671504
201611,40012,23,1,1842,1289,621708269
201611,40021,2,4,201,25,1533353105
201611,40012,22,2,712,337,551147260
201611,40112,27,2,9,1,19086431
201611,40021,3,3,1,1,507247
201611,40014,27,4,30,7,902532994
201611,40150,10,1,1,1,8720061
201611,40012,32,1,2013,1569,509774658
201611,40014,21,1,1693,1261,1342333824
201611,40150,9,2,43,26,327935399
201611,40132,15,1,18,11,60509088
201611,40062,10,4,5,2,13504965
201611,40112,21,2,4,2,8442583
201611,40112,26,3,6,2,15130429
201611,40012,30,3,912,64,505991563
201611,40132,14,2,91,33,486278950
201611,40136,18,2,1,1,7145
201611,40021,4,2,98,57,78948966
201611,40044,4,1,1,1,26976219
201611,40113,31,1,134,118,278533412
201611,40113,25,1,133,105,185549679
201611,40113,2,1,11,10,19054557
201611,40138,16,2,1,1,665421
201611,5,999,3,21,6,43186702
201611,40113,28,4,10,7,205763898
201611,40150,8,3,2,1,1782900
201611,40021,999,3,10,4,4513032
201611,40037,3,2,1,1,1193186
201611,40014,30,1,2780,2124,1628637390
201611,40014,29,2,63,33,78822532
201611,40062,13,1,11,5,4200554
201611,40036,3,1,126,114,9764312
201611,5,10,2,1871,794,1796986787
201611,5,8,4,26953,179,23528730714
201611,40136,17,3,2,1,9529606
201611,5,9,3,11424,1128,16803089855
201611,5,11,1,22380,11144,8232898132
201611,40014,28,3,103,43,376457155
201611,40002,26,1,369,315,295265742
201611,40154,8,1,5,5,21251223
201611,40014,999,1,126,119,29768413
201611,40147,22,4,1,1,15464310
201611,40021,10,1,635,240,52937274
201611,40036,10,2,18,16,13618573
201611,40058,8,2,347,213,572011816
201611,40108,22,3,1,1,38587090
201611,40037,12,4,1,1,458121800
201611,40021,8,3,37,9,96365228
201611,40002,6,1,101,85,95299314
201611,40059,9,2,46,41,302850339
201611,40002,24,3,10,5,54484959
201611,40072,19,5,3,1,1272145197
201611,40102,5,2,2,1,10051205
201611,40058,23,2,33,18,61492025
201611,40014,11,2,918,538,1414392022
201611,40059,27,2,2,2,16673378
201611,40150,23,2,3,2,23513777
201611,40138,28,4,772,2,54126735
201611,40014,9,4,2900,504,92811322989
201611,40044,26,2,27,20,200020606
201611,40058,25,3,51,25,162237069
201611,40036,21,3,11,2,30326221
201611,40060,15,2,4,3,62404793
201611,5,26,3,822,114,1970594758
201611,40060,23,3,3,2,11295790
201611,40058,21,4,2,2,34830104
201611,40012,12,3,103,11,116711994
201611,40062,1,1,77,51,28011672
201611,40042,14,3,4,3,36558347
201611,40138,30,2,12,7,60582387
201611,40030,11,1,5904,990,1715314065
201611,40102,26,2,2,2,20299170
201611,40145,1,1,1,1,0
201611,40012,31,4,1375,35,2830973551
201611,40072,26,1,629,474,279939711
201611,40138,2,2,2,1,12800089
201611,40044,6,4,10,5,665523414
201611,40128,1,3,2,1,16789598
201611,40021,12,2,134,52,25040482
201611,40036,15,3,36,17,106187644
201611,40021,4,1,278,107,30004699
201611,40072,17,4,15,12,115305172
201611,40030,9,3,420,91,930584548
201611,40131,2,1,165,157,2258582
201611,40072,18,3,65,11,100088370
201611,40133,26,2,3,3,2883007
201611,40058,14,4,112,64,3280017940
201611,40012,9,5,14,7,4250732546
201611,40062,32,1,9,2,1399656
201611,40058,23,1,29,24,9452811
201611,40058,17,1,5,4,1329758
201611,40136,32,1,1,1,2016848
201611,40062,31,2,3,1,169941
201611,40014,11,1,2182,1556,1519222734
201611,40021,10,3,21,6,55505207
201611,40060,15,4,4,3,59069925
201611,40021,12,1,482,190,36620959
201611,40132,25,4,3,1,42871916
201611,40021,9,4,5819,276,60672699792
201611,5,32,2,2145,841,1866829230
201611,5,31,3,523,62,1145152402
201611,40145,14,2,4,3,10630585
201611,40145,24,1,1,1,20517781
201611,40154,21,2,10,9,20453081
201611,40021,22,3,129,8,51307498
201611,40108,1,1,2,2,33106870
201611,40044,28,2,24,19,76007481
201611,40042,26,2,1,1,156265
201611,40059,2,3,4,3,39151807
201611,40147,10,4,1,1,14297828
201611,40145,21,4,1,1,16412400
201611,40128,17,1,1,1,189163
201611,40156,15,2,2,2,30180272
201611,40002,15,4,334,140,15669822062
201611,40014,20,1,623,459,361295100
201611,40152,19,2,229,134,913870434
201611,40036,28,1,248,219,17975367
201611,40150,18,2,6,3,50138085
201611,40036,26,3,5,3,3825701
201611,40154,25,1,32,15,59023863
201611,40072,6,3,31,14,72410171
201611,40150,15,2,16,7,84916126
201611,40012,27,2,454,193,255905688
201611,40143,14,2,6,6,8251961
201611,40042,1,1,3,2,14956127
201611,40021,26,2,645,270,208602117
201611,40150,13,4,4,2,122149242
201611,40113,14,1,133,129,101474300
201611,40145,19,3,58,40,347778226
201611,40014,24,3,122,23,197051003
201611,40012,28,1,3371,2496,884818749
201611,40021,31,3,23,8,81654812
201611,40112,9,3,222,14,92987750
201611,40113,13,2,11,8,5697834
201611,40112,8,4,458,6,83860876
201611,40012,26,3,423,43,551345430
201611,40154,28,1,30,19,71404946
201611,40044,3,1,1,1,119289
201611,40072,999,2,3,3,295339
201611,40152,14,3,1,1,1510098
201611,40132,19,2,26,11,83825320
201611,40113,12,2,2,2,40974060
201611,40036,1,1,171,149,13932875
201611,40044,19,4,101,59,15531534608
201611,40136,21,4,8,7,234899219
201611,40133,1,3,1,1,10045897
201611,40014,1,3,33,18,89860479
201611,40150,31,1,11,8,42155739
201611,40133,2,2,1,1,1707886
201611,40138,5,2,18,2,5039170
201611,40012,5,1,4790,3125,1422682935
201611,40136,8,1,2,2,166830
201611,40012,3,3,190,8,76891700
201611,40112,15,3,11,5,39923035
201611,5,2,4,3608,154,21011683572
201611,40112,2,1,4,3,805542
201611,40014,27,1,705,531,637818834
201611,40147,30,4,11,3,97120693
201611,40072,12,4,9,7,287539731
201611,5,5,1,10986,6314,3887620466
201611,40150,7,1,2,1,4110112
201611,40150,1,4,1,1,8123054
201611,5,4,2,823,427,884386447
201611,40030,6,1,244,72,140186771
201611,40150,6,2,17,5,82294733
201611,40154,15,2,3,3,32007934
201611,40072,12,1,315,242,110172323
201611,40072,9,4,991,298,51833915956
201611,40062,22,2,63,30,19382710
201611,40128,9,1,37,23,177478124
201611,40112,28,2,3,1,7946137
201611,40030,3,2,83,17,73107237
201611,40145,9,2,23,14,53330683
201611,40014,5,1,1253,933,899089491
201611,40062,15,3,16,13,81256587
201611,40062,17,1,44,24,13344537
201611,40112,26,4,6,2,14754004
201611,40012,6,2,253,104,207345797
201611,40132,16,1,8,3,16475971
201611,40113,30,3,5,3,12571138
201611,40062,21,3,21,3,4308674
201611,40128,9,4,324,24,1247043754
201611,40060,7,3,8,1,25488556
201611,40014,30,2,933,573,1279395008
201611,40131,15,3,3,3,55768
201611,40044,31,4,42,16,1495342344
201611,40131,14,4,3,2,36062560
201611,40030,2,3,18,3,35567409
201611,40133,14,2,12,8,16872490
201611,40012,7,1,3001,2127,1000085131
201611,40132,14,3,6,4,57491268
201611,40014,2,4,123,34,1283607718
201611,40012,31,3,259,27,321817416
201611,40138,17,2,1,1,28375903
201611,40012,27,4,261,14,622165239
201611,40150,2,4,14,2,76761986
201611,40012,999,2,2,2,960474
201611,40014,27,2,203,144,299948000
201611,40021,2,2,481,177,139775166
201611,40138,25,1,7,5,48811522
201611,40044,22,3,15,9,190829592
201611,40021,25,1,793,369,81403897
201611,40132,22,2,33,8,81354384
201611,40133,19,4,16,7,1446950078
201611,40002,1,1,179,135,96177801
201611,40137,25,2,8,5,66623854
201611,40137,26,1,1,1,2154216
201611,40062,32,2,33,6,12223364
201611,40002,2,3,30,25,160127234
201611,40133,22,1,19,17,12831134
201611,40030,19,2,1611,322,1198132031
201611,40108,14,2,1,1,11079336
201611,40102,11,2,1,1,15994763
201611,40002,32,2,236,184,145371322
201611,40036,13,4,6,4,63199707
201611,40154,13,2,12,7,14908254
201611,40150,31,4,1,1,37174
201611,40152,10,3,1,1,3878600
201611,40060,3,4,2,2,145140603
201611,40021,29,4,19,4,365186158
201611,40058,32,3,2,2,6659955
201611,40131,8,4,1,1,10497
201611,40030,7,4,2,2,856566
201611,40058,4,2,1,1,1373661
201611,40037,14,4,1,1,123952146
201611,40136,14,1,1,1,23520
201611,40072,16,4,150,34,3214461258
201611,40021,31,2,600,245,170308565
201611,40154,14,1,35,24,69721517
201611,40147,8,4,2,1,24233298
201611,40044,1,2,18,11,83395713
201611,40059,5,4,4,4,166110803
201611,40131,11,3,1,1,10867
201611,40062,14,3,44,12,84781305
201611,40060,28,1,1,1,125976
201611,40030,3,1,52,21,33868936
201611,40042,28,4,1,1,19543256
201611,40036,32,1,65,63,8654768
201611,40137,14,2,6,6,30047951
201611,40037,7,1,1,1,69
201611,40133,31,4,6,2,215883510
201611,40030,30,3,73,11,159582680
201611,40030,31,2,46,14,72247779
201611,40037,4,4,2,1,42108938
201611,40036,7,3,2,1,49790
201611,40036,30,3,10,5,879145
201611,40030,24,3,98,14,180209195
201611,40058,4,4,6,4,216260865
201611,40138,11,4,4,3,61905132
201611,40012,3,2,150,100,88021522
201611,40014,23,3,32,12,98578609
201611,40133,11,2,6,3,47588295
201611,40012,25,3,879,42,297456907
201611,40132,9,5,3,1,152425709
201611,40138,15,1,91,3,2278015
201611,40147,13,2,7,6,3073604
201611,40012,4,1,984,689,358321449
201611,40143,32,2,20,1,7657063
201611,40042,6,1,2,1,4370818
201611,40042,5,2,3,3,15768386
201611,40154,14,4,8,3,107029440
201611,40132,11,3,17,2,8169473
201611,40113,999,4,2,2,478348713
201611,40147,2,4,3,1,19085243
201611,40131,13,2,5,5,56436
201611,40044,5,4,59,28,3221568709
201611,5,8,2,5245,2407,5815354945
201611,40132,12,2,2,1,5744538
201611,40145,4,4,2,1,15003468
201611,40059,9,1,15,14,106090730
201611,40030,28,3,27,11,62303954
201611,40012,2,3,234,35,329723194
201611,5,5,5,1,1,74623812
201611,40147,14,1,54,17,34723139
201611,40113,32,4,1,1,671275
201611,40110,999,2,1,1,0
201611,40030,16,2,1393,341,1606515743
201611,40072,23,4,50,25,5814788934
201611,40072,25,2,1260,739,1144776839
201611,40058,13,3,5,2,66464903
201611,40058,12,1,8,6,912686
201611,40014,32,1,234,173,156421559
201611,40132,32,2,1,1,4513745
201611,40072,24,3,39,25,114468310
201611,40012,30,5,4,1,266748813
201611,40030,10,2,72,18,95379620
201611,40021,13,1,369,198,45954740
201611,40106,21,3,2,1,1426244
201611,40037,15,4,3,2,590959995
201611,40059,14,3,6,6,48714190
201611,40058,12,4,2,1,62827703
201611,40108,19,3,2,2,46964580
201611,40012,32,3,86,20,85284870
201611,40014,29,4,11,7,395887294
201611,40021,1,4,1735,12,600276372
201611,40044,13,5,1,1,371920845
201611,40059,21,4,1,1,297545573
201611,40044,16,2,7,6,24512961
201611,40012,11,3,1095,60,434187526
201611,40014,8,4,262,60,3270963131
201611,40012,13,1,4459,3203,1326855050
201611,40044,15,3,20,17,270814044
201611,40014,10,2,197,117,326571797
201611,40138,27,4,7,2,88352698
201611,40012,12,2,301,129,125823763
201611,40060,18,1,4,1,329377
201611,40152,32,2,2,2,3022519
201611,40131,29,1,10,9,188380
201611,40012,10,4,183,22,2524723914
201611,40044,17,1,3,2,4139824
201611,40042,11,5,1,1,0
201611,40044,26,4,53,23,2142301491
201611,40012,19,4,47992,214,56261812206
201611,40060,32,2,5,2,9302640
201611,40058,2,2,352,205,591304400
201611,40002,16,3,25,16,241060758
201611,40128,15,3,12,6,49225314
201611,40150,16,4,1,1,3452287
201611,40058,32,4,11,6,126231744
201611,40147,13,1,29,20,2622384
201611,40021,21,4,681,34,2683813269
201611,40060,31,3,11,2,25123084
201611,40150,19,1,2,2,13941518
201611,40156,13,4,2,2,71476860
201611,40147,21,2,27,15,46755303
201611,40014,19,2,1860,1075,3309313303
201611,40154,24,2,10,6,13842037
201611,40145,15,1,1,1,6001762
201611,40030,21,2,278,77,396879385
201611,40012,20,3,33,13,22191123
201611,40156,22,4,1,1,96442470
201611,40154,29,3,1,1,5768265
201611,40154,30,2,19,10,25977657
201611,40152,28,2,3,2,7531546
201611,40021,25,3,85,12,81371313
201611,40012,25,4,31159,63,8391987684
201611,40156,19,4,12,11,565613124
201611,40014,25,2,676,408,1342805555
201611,40021,24,4,1872,16,569565639
201611,40014,23,4,184,39,8390734595
201611,40112,14,1,2,1,1025775
201611,40036,2,4,1,1,84844
201611,40036,30,2,113,87,19609012
201611,40030,24,2,521,161,512660797
201611,40132,24,1,1,1,17004521
201611,5,6,2,1525,630,1398284795
201611,40128,14,1,3,1,1046207
201611,40030,27,2,53,18,96523571
201611,40138,26,1,4,3,5242929
201611,40044,30,3,17,14,137866365
201611,40133,17,1,2,1,12922765
201611,40138,24,3,116,2,45260376
201611,40044,31,2,24,18,84054392
201611,5,3,5,17,4,932948262
201611,5,5,3,966,157,2198990442
201611,40108,1,4,2,2,195787227
201611,40132,21,4,5,2,239374527
201611,40012,22,4,6744,30,2131184544
201611,40002,15,1,1370,1119,1133744711
201611,40113,14,4,16,11,124444457
201611,40137,19,3,1,1,8688214
201611,40136,21,2,5,5,3165556
201611,40127,9,5,5,4,3706375547
201611,40044,16,1,4,4,3891185
201611,40044,13,4,6,3,164797614
201611,40002,25,1,419,347,309960594
201611,40062,1,2,59,43,29627084
201611,40132,30,2,2,2,1780861
201611,40044,15,2,58,44,379680038
201611,40062,2,1,85,47,39411598
201611,40136,15,1,9,9,2665063
201611,40002,22,4,74,23,991837786
201611,40060,13,2,2,1,34688924
201611,40042,13,2,2,1,9114113
201611,40102,14,4,6,5,103264595
201611,5,15,5,2,2,5826677965
201611,40002,31,2,721,588,465209622
201611,40002,2,2,1450,1165,1114768456
201611,40030,12,3,1,1,500119
201611,40002,29,4,8,5,209944195
201611,40113,21,3,6,4,45212712
201611,5,17,3,159,29,420173320
201611,40112,19,2,382,5,70617994
201611,40044,6,1,3,2,4356559
201611,40113,22,2,16,13,99811439
201611,40014,29,1,252,184,202230319
201611,40072,29,1,129,107,38936472
201611,40036,20,1,199,165,13570784
201611,40021,5,3,40,11,99108319
201611,40002,7,4,24,12,1195411950
201611,40113,22,1,5,5,10190169
201611,40110,14,1,1,1,15408892
201611,40021,18,2,259,42,26588079
201611,40143,14,4,1,1,19247750
201611,40021,16,4,25755,20,1297912735
201611,40143,22,2,1,1,2507324
201611,40021,19,1,2734,884,299748569
201611,40037,30,1,1,1,641381
201611,40137,9,2,16,16,96348729
201611,40044,12,4,5,3,228342534
201611,40152,2,2,3,2,15174551
201611,40059,19,1,3,3,1269069
201611,40138,31,2,4,2,46699057
201611,40136,32,3,2,1,12098587
201611,40150,21,2,12,8,82486429
201611,40136,31,4,1,1,35
201611,40136,9,3,13,13,88746254
201611,40150,25,1,7,2,19377821
201611,40062,21,1,76,24,13184419
201611,40014,6,1,966,677,675983167
201611,40062,20,2,8,1,2750000
201611,40132,27,1,2,2,25768626
201611,40058,14,5,4,1,293770947
201611,40058,15,4,47,30,1539128337
201611,40133,5,2,2,1,32140491
201611,40138,8,2,7,3,39955081
201611,40012,5,4,18608,51,4652893586
201611,40132,7,1,1,1,404630
201611,40042,9,5,6,4,796321807
201611,40150,22,1,1,1,31694030
201611,40138,6,4,1,1,5486696
201611,40030,14,3,385,72,626267933
201611,40036,19,4,39,17,10139748074
201611,40113,15,1,30,22,170447742
201611,40102,16,4,1,1,5024640
201611,40112,11,2,2,2,194897
201611,40021,21,1,1622,669,175426545
201611,40044,23,4,21,12,690080682
201611,40042,23,2,1,1,1335786
201611,40044,24,3,9,6,66758819
201611,40037,5,5,1,1,74623812
201611,40102,29,2,1,1,3016329
201611,40021,27,4,20,2,68417157
201611,40113,10,2,22,17,25988422
201611,40012,18,2,312,111,174449849
201611,40036,2,1,214,198,11204613
201611,40102,2,3,1,1,15149557
201611,40059,11,4,11,3,466990840
201611,40058,13,1,11,9,6374608
201611,40012,999,1,5,3,2376550
201611,40072,21,4,51,17,950055217
201611,40012,3,4,197,10,577890643
201611,40012,5,2,814,373,643667978
201611,5,20,1,5064,2994,1533509450
201611,40014,999,2,9,6,40872516
201611,5,22,5,26,2,1121125700
201611,5,26,1,9897,5885,4067474608
201611,40021,26,4,500,40,2088169976
201611,40110,31,4,1,1,723818
201611,40072,10,4,70,13,798570833
201611,40044,26,3,18,9,211335953
201611,40113,7,4,1,1,15677055
201611,40072,12,2,195,134,185875547
201611,40147,9,1,38,22,126354215
201611,40030,25,3,275,28,307608605
201611,40042,26,1,1,1,533779
201611,40108,2,4,2,1,540825514
201611,40002,22,1,313,269,210195507
201611,40147,15,4,1,1,5503125
201611,40062,32,3,6,2,9250120
201611,5,5,2,5686,2223,5233695939
201611,40036,3,2,16,15,1127103
201611,5,2,5,14,1,394745159
201611,40037,30,5,2,1,257239595
201611,40072,9,5,40,11,5575710482
201611,40150,2,2,5,3,14572866
201611,40150,1,3,4,3,14386446
201611,40112,21,1,2,1,12049258
201611,40155,5,4,1,1,160044745
201611,40154,9,1,30,17,125290064
201611,40150,26,1,3,3,25946910
201611,40113,23,2,17,11,40351903
201611,40044,10,4,25,13,1369922220
201611,40002,29,3,12,6,132222350
201611,40042,11,1,1,1,14629816
201611,40154,6,1,2,1,2485513
201611,40058,19,4,436,188,9466051928
201611,40112,24,1,3,1,9972844
201611,40154,15,4,10,5,211216248
201611,40133,19,1,8,7,4364115
201611,40113,10,4,6,4,124172121
201611,40131,21,1,143,141,2321267
201611,40136,23,2,2,1,18276287
201611,40128,11,3,45,2,31293218
201611,40138,21,2,42,8,45792327
201611,40042,17,4,3,2,130575835
201611,40112,9,2,197,15,166290463
201611,5,28,2,5347,2253,4736445689
201611,40150,28,4,6,3,13829647
201611,40062,25,3,6,4,11492639
201611,40102,15,4,7,5,80525426
201611,40136,5,4,1,1,15629466
201611,40062,24,4,1,1,99389
201611,40132,1,4,2,1,58344553
201611,40154,11,1,2,2,3190013
201611,40154,9,3,8,5,94439086
201611,40113,19,2,71,56,226301834
201611,40113,18,3,3,2,31433890
201611,40060,11,3,1,1,13105831
201611,40102,23,2,1,1,10300647
201611,40113,20,1,15,15,8423585
201611,40012,19,3,948,95,659707044
201611,40128,15,2,20,12,45473127
201611,40036,27,4,2,2,54398088
201611,40030,18,1,97,30,22465710
201611,40036,21,4,14,8,2760844442
201611,40030,16,3,157,28,294486902
201611,40014,11,3,107,43,266024813
201611,40021,21,3,67,9,111292445
201611,5,29,4,73,14,1421294913
201611,40012,12,4,7,5,215764065
201611,40021,22,2,301,135,176794581
201611,40110,5,4,3,2,103888583
201611,40012,14,2,3174,1560,2536473348
201611,40128,14,3,1,1,3343778
201611,40145,5,2,5,4,39453029
201611,40012,1,3,61,17,152550051
201611,5,30,5,10,2,658062667
201611,40138,9,3,195,6,45966945
201611,40145,6,1,1,1,770702
201611,40012,3,1,1639,1171,499275610
201611,40014,1,1,672,492,531623783
201611,40072,20,2,465,350,533119064
201611,40012,2,2,746,392,676616717
201611,40058,4,1,1,1,293420
201611,40059,5,1,1,1,406
201611,40042,27,2,4,3,10022022
201611,40021,32,3,25,3,18079374
201611,40136,10,4,1,1,0
201611,40059,31,4,9,6,342306741
201611,40136,11,3,1,1,0
201611,40058,32,2,58,29,55332586
201611,5,5,4,20387,165,24192773949
201611,40058,24,3,17,9,110112743
201611,40072,31,4,113,34,1360171056
201611,40147,14,4,1,1,20005616
201611,40145,19,4,1643,52,1695692086
201611,40128,21,1,3,2,8061358
201611,40147,15,3,5,1,21681716
201611,40002,6,3,24,7,110303913
201611,40036,25,1,323,287,24778342
201611,40002,11,1,538,442,442015736
201611,40002,9,3,379,243,2013734433
201611,5,21,1,13782,8687,5416599467
201611,40106,9,3,2,1,15708513
201611,40152,28,1,1,1,10045291
201611,40154,30,1,6,4,4353839
201611,40112,13,1,1,1,0
201611,40138,31,4,4,1,25080522
201611,40110,15,3,1,1,608925
201611,5,31,1,6216,3572,2725205020
201611,40150,20,2,12,3,55062729
201611,40021,22,1,907,384,108469405
201611,5,22,4,7691,119,13171106177
201611,40132,31,2,97,29,230981347
201611,40021,20,3,2,2,36262
201611,40131,32,2,3,2,3036107
201611,40102,15,1,5,5,26205891
201611,5,29,3,166,13,326834374
201611,5,23,3,136,47,692361578
201611,5,25,1,9109,5631,4307642299
201611,40059,22,1,3,2,15274596
201611,40014,17,2,285,161,375408524
201611,40021,16,1,1344,500,89136979
201611,40037,9,4,43,31,12235056958
201611,40002,23,4,24,13,1872773240
201611,40021,9,2,4889,1635,1757633618
201611,5,13,4,476,40,6865805058
201611,40150,25,4,24,5,140338764
201611,40156,28,4,2,1,61331223
201611,40030,5,4,92,19,1694771648
201611,40036,9,3,101,49,314899210
201611,5,16,1,14258,8394,5096601126
201611,40128,30,3,1,1,13442552
201611,40150,1,2,4,2,20499079
201611,40133,28,1,1,1,4225570
201611,40132,27,3,1,1,8924671
201611,40030,15,3,127,41,447629226
201611,40012,14,1,18774,14333,5370026274
201611,40002,27,4,33,11,409441640
201611,40042,22,4,6,2,135939857
201611,40014,8,5,3,1,89504912
201611,40150,24,1,20,5,78784720
201611,40060,14,3,36,18,171994222
201611,40060,16,1,4,4,6124010
201611,5,27,2,2025,966,1735505654
201611,5,25,4,35765,171,39126572238
201611,40150,22,3,2,2,20672669
201611,40002,28,3,48,26,203675008
201611,40030,17,1,100,42,39226588
201611,40044,27,1,9,6,3401468
201611,40058,26,2,140,94,188979903
201611,40042,15,2,63,49,415782964
201611,40131,1,2,1,1,3062909
201611,40036,16,2,35,28,3643314
201611,40021,2,3,259,10,146594727
201611,40072,20,1,776,624,438489036
201611,40059,11,3,1,1,30040282
201611,40058,14,2,987,539,1304639393
201611,40044,9,1,141,114,617498010
201611,5,20,3,82,29,103908180
201611,40138,3,1,1,1,7123083
201611,40021,11,3,202,25,236395312
201611,40132,1,1,2,2,104619
201611,40058,11,2,344,169,563367313
201611,40136,5,1,1,1,2059500
201611,40042,6,2,1,1,350822
201611,40021,9,5,13,5,1323240851
201611,40059,22,3,1,1,5379816
201611,40042,14,2,21,19,82453414
201611,40131,28,2,5,5,95334
201611,40042,12,4,2,1,357461280
201611,40042,13,3,1,1,10049295
201611,40131,27,3,1,1,10091
201611,40059,15,4,17,9,475431466
201611,40058,21,3,6,6,70859076
201611,40132,27,2,5,3,50960484
201611,5,26,2,4622,2040,5026020096
201611,40014,9,3,854,363,2747488268
201611,40062,29,4,2,1,58126971
201611,40042,15,1,22,19,77107797
201611,40072,2,1,857,655,305546379
201611,40138,30,1,4,3,41233929
201611,40014,999,3,5,2,1742026
201611,40002,18,1,64,55,16802065
201611,40140,9,4,1,1,48000000
201611,40037,26,4,2,2,202398260
201611,40014,17,4,14,6,187005713
201611,5,30,4,3882,158,27865170675
201611,40021,24,1,758,306,110015782
201611,40058,3,1,20,15,8450299
201611,40143,9,1,28,23,108099381
201611,40058,1,3,16,9,43363529
201611,40156,18,2,1,1,10057424
201611,40042,15,4,21,16,1245540669
201611,40154,26,4,10,6,242859171
201611,40044,18,3,1,1,2515
201611,40137,25,4,10,7,1051162397
201611,40138,26,2,11,11,42745772
201611,40132,25,1,6,2,28019277
201611,40152,28,3,1,1,25039901
201611,40145,23,3,2,1,12807504
201611,40136,2,2,2,2,129635
201611,40036,15,5,1,1,5769236985
201611,40131,26,1,134,134,2126615
201611,40113,17,2,9,5,17912691
201611,40014,14,1,4305,3155,3099147956
201611,40030,9,5,24,4,1225272300
201611,40030,13,1,279,64,88322038
201611,40062,24,3,4,2,4089297
201611,40014,12,3,11,9,15551590
201611,40133,23,2,5,3,8406647
201611,40152,24,4,2,2,168369873
201611,40044,19,2,36,30,362283304
201611,40030,10,3,6,2,15119634
201611,40131,6,1,16,16,309303
201611,40062,22,4,1,1,2565410
201611,40132,2,1,1,1,3545663
201611,40014,10,1,532,415,383819851
201611,40136,8,2,4,4,4402663
201611,40042,5,4,4,2,369598149
201611,40037,21,2,1,1,2596690
201611,40036,20,2,46,32,3822704
201611,40042,7,2,1,1,1862049
201611,40012,9,4,49998,575,1.30967E+11
201611,40072,28,3,89,34,187884966
201611,40060,7,2,1,1,6865649
201611,40021,10,2,218,102,58211039
201611,40012,12,1,2844,2128,855411219
201611,40112,26,2,8,2,21583458
201611,40002,26,3,29,20,215313761
201611,40138,9,2,1064,41,300293205
201611,40021,14,1,3136,1300,393102824
201611,40143,21,2,2,2,9770197
201611,40062,22,1,66,38,26959910
201611,40131,8,2,24,12,41125203
201611,40138,3,2,10,3,31272866
201611,40036,17,2,25,20,13092908
201611,40131,5,2,33,27,41032732
201611,40036,16,3,1,1,430741
201611,40002,28,1,266,219,179466440
201611,40030,15,1,251,107,293845671
201611,40154,9,4,7,5,175504583
201611,40072,24,2,844,511,649959691
201611,40102,19,4,2,2,20030760
201611,40072,13,4,12,7,255634276
201611,40072,22,4,55,14,608546389
201611,40044,8,4,56,30,1573195894
201611,40150,6,3,5,1,17798589
201611,40102,22,1,1,1,48806752
201611,40044,9,3,71,53,784257202
201611,40042,9,1,61,55,303931346
201611,40021,5,2,701,263,163801714
201611,40012,1,1,2672,1858,875019007
201611,40112,23,4,4,2,287543962
201611,40030,4,4,8,4,223540480
201611,40150,11,1,10,4,95566395
201611,40058,13,2,9,5,12910656
201611,40021,8,2,535,219,170821110
201611,40002,20,4,18,4,190286617
201611,40151,9,2,1,1,30009808
201611,40113,26,4,21,13,284259287
201611,40030,7,1,43,28,50872687
201611,40136,23,1,1,1,286560
201611,40021,7,3,44,9,68611270
201611,40002,23,1,152,115,113239070
201611,5,12,4,61,16,1941307932
201611,40113,27,3,9,6,59555346
201611,40036,11,3,4,4,7400178
201611,40112,2,2,15,7,27131249
201611,40014,31,4,121,27,1882622043
201611,5,12,1,5017,3210,1619822914
201611,40021,9,1,7749,3154,1373760500
201611,40036,13,1,222,201,15703984
201611,40113,6,4,2,2,11478010
201611,40002,15,2,5504,4460,3945018539
201611,40132,13,2,10,4,68837352
201611,40137,15,3,6,6,76574110
201611,40062,6,3,12,4,33135865
201611,40021,25,2,448,180,245396452
201611,40058,25,1,368,271,212313945
201611,40044,29,3,1,1,40364070
201611,40044,31,1,26,15,62403184
201611,40072,7,4,26,14,115361892
201611,40059,2,2,2,2,27937246
201611,40060,24,3,2,2,15601009
201611,40021,23,4,345,16,2113568018
201611,40132,14,4,80,13,1047474795
201611,40132,16,2,45,8,124376111
201611,40138,14,3,526,6,60144472
201611,40002,10,4,19,11,2567803873
201611,40138,18,2,2,1,27523939
201611,40108,9,3,1,1,41245878
201611,40137,17,1,2,2,10200950
201611,40036,25,3,2,2,619876
201611,40150,11,2,29,13,117890974
201611,40030,19,3,154,44,523556305
201611,40062,14,1,380,173,136162412
201611,40021,18,3,75,2,27485166
201611,40072,10,1,407,298,179826028
201611,40131,14,2,46,14,38176964
201611,40112,22,4,121,4,112546300
201611,5,11,4,21426,253,36714897871
201611,40002,19,3,96,57,601415203
201611,5,12,3,130,20,158495267
201611,40062,18,2,13,1,9089707
201611,40113,27,2,34,26,147701775
201611,40154,11,3,1,1,5421325
